,text,hashtags_count,users_tagged,numeric,avg_word_len,word_count
624,buletinbernama covid19 workers dormitory sheets as quarantine venues httpsfacebookco,1,0,0,8.444444444444445,9
625,buletinbernama covid19 positive individuals are asked to be patient while taken to hospitalcovid19 positive individuals are asked to be patient while taken to buletinbernama the ministry of health moh advises individuals who are certified positive covid19 to st,2,0,0,5.894736842105263,38
626,"covid19 in malaysia what happened and what lies ahead in 2021 â dr lim teck onncovid19 in malaysia what happened and what lies ahead in 2021 â dr lim teck onn
it is time to take stock of our situation and see how we individually and how our government representing us",0,0,0,4.254901960784314,50
627,movement of covid19 cases registered for a period of 14 days 15 december to 28 december 2020 according to the district of selangor httpsfacebookcomjknselangorposts3552792464805159â covid19 elak3samal3w bersamah,4,0,2,6.814814814814815,27
628,selangor journal  igp police checks monitoring in public areas to increase following rise in covid19 cases httpsselangorjournalmy202012igppolicechecksmonitoringinpublicareastoincreasefollowingriseincovid19c,0,0,0,11.117647058823529,18
629,2 he adds kkm is mulling the possibility of allowing asymptomatic covid19 patients to quarantine themselves at home however several factors have to b,0,0,0,5.25,24
630,"1 health dg dr noor hisham assures the current delay in transferring covid19 patients to hospitals is mainly due to logistical issues and not because hospitals are at full capacityquote tweet
bfm news
newsbfm
 â dec 28 2020
1 the malay mail reports that health dg dr noor hisham has advised those who have tested positive for covid19 but are asymptomatic to isolate at home as they may not be taken to hospitals immediately due to the number of cases and logistics issues in",0,1,1,4.642857142857143,81
631,avoid covid19 police will ensure that civilians comply with sops in public places onenews covid19elak covid19 outbreak police will keep civilians sop compliant in public places  onenews regular inspections and monitoring will be made to ensure sops in public places in conjunction with yearend holidays and festive seasons observed by the public thats obviously the inspec,2,0,0,5.642857142857143,57
632,selcare exists a screening covid19 faster results httpsselangorkinimy202012selcarewujudmakmalsaringancovid19keputusanlebihpa,1,0,0,14.625,8
633,covid19 1594 new cases three deaths recordedcovid19 1594 new cases three deaths were recorded icymi buletinbernama total of 1594 new daily cases of covid19 and three deaths were recorded in malaysia on monday with sel,2,0,0,5.228571428571429,35
634,moh press statement situation during covid19,0,0,1,6.5,6
635,morning chat with azmanrocks school regrets in hospital closed because of covid19 teachers are temporarily placed fulltime in daily school we will be given a letter of placement without an expiration date so it may b,0,1,0,5.027777777777778,36
636,pkpb managed to contagion covid19  tan sri dr noor hisham httpsbernamac,2,0,0,5.454545454545454,12
637,education inf,1,0,1,6.0,2
638,"sportsbuzz evertons premier league match against manchester city was postponed after an increase in cases of covid19 in the travelling sides squadclub statement
manchester city fc can confirm that this eveningâs premier league fixture at",2,0,0,5.8,34
639,globalbuzz the death toll stands at 13994 with 9441 confirmed covid19 deaths and 4553 deaths suspected of being the virus re,1,0,0,4.9523809523809526,21
640,latest statistics of covid19 until 28 december 2020 together we stem the spread of covid19 by following the advice and directions of mkn and moh take care of the alignment and reduce facetoface interactions dosm banci2020,5,0,1,5.166666666666667,36
641,"get well soon gabriel 
bielm04
 covid19 staysaf",6,1,0,5.571428571428571,7
642,assalamualaikum and greetings of 2020 are disaprating for everything sure throughout 2020 many leaving a thousand memories of the road matching covid19 face while currently working to dis,0,0,2,5.714285714285714,28
643,"the government is advising asymptomatic covid19 patients to selfisolate at home rather than come to the hospital 

what do you think is the biggest challenge to effective home quarantine measures bfmpoll morningruncrowded home space
251
unclear guidelines
302
lack of enforcement
397
oth",2,0,1,5.651162790697675,37
644,"repost 
onenewsonline
â â â â â â
status terkini covid19

onenews kitajagakita kitajagakita httpsinsta",5,1,0,5.733333333333333,12
645,the covid19 trend in selangor is expected to continue until mid2021trend covid19 in selangor expected to continue until mid2021  the malaysian insight the head of the selangor covid19 special task force said the current increase in cases was due to compulsory screening on,0,0,0,5.325581395348837,44
646,"selangorâs covid19 trend likely to last until mid2021selangorâs covid19 trend likely to last until mid2021  the malaysian insight
state task force chief says current increase in cases due to screening of",0,0,0,5.548387096774194,31
647,united we firmly control the contagion of covid19 we can afford to do it together smarttunnel smartshares 1stdualpur,4,0,0,5.5,18
648,"replying to 
joebi",0,1,0,5.0,3
649,2812after that goes rest ketapang buy bad wrap for kids after going to laman mazmida discuss you want to make a wedding ceremony of helmi pd 13620 in the hope of covid19 and the substitute of that time the invitation of 500 org costs rm1600000 all in except goodies and cameraman to be selfimp,0,0,1,4.444444444444445,54
650,0200hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
651,"lah selangor pkpb lagi ke  ingatkan dah lama tamat sbb semua steady je merayap sanasini macam tak ada covid 19quote tweet
kkmalaysia
kkmputrajaya
 â dec 28 2020
pkpb seluruh selangor dilanjutkan seh",0,1,2,5.15625,30
652,"cmco 20 day 75

no person is an island

covid19 reflection landscape nature outdoor httpsinstag",6,0,0,5.266666666666667,13
653,deferred as a result of covid 19 moga all simplified affairs mancitymas mancityosc mcscmalaysia  kuala lumpur malaysia httpsinstag,3,1,1,6.222222222222222,19
654,"sun 27 dec 2020 â 906 pm
dessert after sunday dinner
covid19 covidãƒ¼1",5,0,2,4.461538461538462,11
655,"soccerevertons home game against man city postponed due to covid19 cases
httpsthestarcommysportfootball20201229soccereverton039shomegameagainstmancitypostponedduetocovid19casesâsoccerevertons home game against man city postponed due to covid19 cases
reuters  evertons premier league soccer match at home to manchester city on monday has been called off due to fresh covid19 cases reported at",0,0,0,7.5,45
656,,0,0,0,0.0,1
657,my fellow bangsa malaysia my humble request to you all follow sop covid19 no new year celebrations please avoid public gatherings  shopping centers many say it can get worse we take care of us covid19 pru15 malays,6,0,0,4.756756756756757,38
658,"consumers increasingly buy insurance digitally without a broker and as a result expect insurers to explain their products simply understanding and using customersâ language now matters more than ever  read iptiqs dan middleton bloglost in translation an australian life insurance story
to be able to serve our customers well we need to understand how they think what their preferences are and how they behave however in the past getting these sorts of i",0,0,0,5.205479452054795,73
659,"ismail sabri said the cmco extension was decided due to the high number of covid19 cases in the areas bulk of the new cases are from the klang valleycmco for sabah kl and selangor extended until 14 january 2021
ismail sabri said the cmco extension was decided due to the high number of covid19 cases in the areas bulk of the new cases a",0,0,2,4.265625,63
660,reason we can afford not a condition for cases continues to increase every day the reason mampu is that we should continue to take care of each other and try to empty the number of covid19kkm patients belonging to the ability of covid19 patients  daily news putrajaya the ministry of health moh assures they have sufficient resources including the capacity to perform covid19 testing and beds in hospitals to h,0,0,0,4.857142857142857,71
661,total positive covid19 case in the united states is now approaching 20 million cases with 140 thousand cases reported yesterday with the contagion of a new variant south africa today became the newest country with a positive n,0,0,3,4.973684210526316,38
662,of 28 december 2020 the cumulative total of covid19 reached 8119 million cases this follows an increase of over 430 thousand cases since yesterday the casualty figure as a result of covid19 increased to 177 million case,0,0,3,4.945945945945946,37
663,"police tighten restrictions at pondok daril naim after covid19 cases detected 

httpsbernamacomengeneralnewsp",0,1,0,8.0,12
664,thailand paints another death httpsbernamacombmd,0,0,0,8.8,5
665,status covid19 28 dec 2020 cured cases1181 total cured cases85592 cases new case positive1594 cases 1591 local 3 imports total positive106690 cases death case3 total death cases455 cases cases treated in,1,0,3,5.580645161290323,31
666,positive individuals asked to be patient while taken to hospital  kp health httpsbernamacombmamnewsphpid1916635xn,0,2,0,7.6923076923076925,14
667,"covid19 operation jala to be launched in sarawak says uggah 

httpsbernamacomengen",0,0,0,6.363636363636363,11
668,"sâgor hospital bed occupancy for covid19 patients now at 81 noor hishamsâgor hospital bed occupancy for covid19 patients now at 81 noor hisham
there is still room to quarantine patients s",0,0,0,5.064516129032258,30
669,positive individuals covid19 need to be temporarily patience to httpsselangorkinimy202012individupositifcovid19perlusabarsementarakehospitalutmso,1,0,0,13.6,10
670,implementation of the conditional movement control order mco has succeeded in stemming the spread of covid19 in the country said health directorgeneral tan sri dr noor hisham abdullahpkpb successfully curbed the spread of covid19  dr noor hisham putrajaya dec 28  the implementation of the conditional movement control order mco has succeeded in stemming the spread of covid19 in the country said th,0,0,1,5.419354838709677,64
671,delivery focus  covid19 chain breaking campaign implementation of conditional movement control order mco iow komunikasikita pkpb janganlekadanalpa kitajagakita kitamestimenang normabaha,11,0,0,8.25,21
672,succeeds in covid19 transmission  dr noor hisham httpsbernamacombmnewsphpid1916624xn,0,2,0,9.5,9
673,of health pkpb succeeds in contagion covid19 httpsselangorkinimy202012kpkesihatanpkpbberjayakekangpenularancov,1,0,0,12.875,8
674,to aemierulsrm100 we havent won do not be complacent and together we control,0,1,0,4.923076923076923,13
675,"police to increase checks monitoring of public areas as covid19 cases rise says igp
httpsthestarcommynewsnation20201228policetoincreasechecksmonitoringofpublicareasascovid19casesrisesaysigpâpolice to increase checks monitoring of public areas as covid19 cases rise says igp
kuala lumpur bernama the police will step up checks and closely monitor compliance with the standard operating procedures sops in public areas following a rise in c",0,0,0,6.9818181818181815,53
676,"police to increase checks monitoring of public areas as covid19 cases rise  igppolice to increase checks monitoring of public areas as covid19 cases rise  igp
kuala lumpur the royal malaysia police pdrm will step up checks and closely monitor compliance of the standard operating",0,0,0,5.318181818181818,45
677,beginning jan 1 to 14 indonesia reblocked the influx of foreign nationals to the republic to stem the spread of,0,0,1,4.6,20
678,"stupidity is primitive
it doesnt have a variety
it keeps repeating itself

unity with racists is a catastrophe in the making

restore ruleoflaw

removetrumpnow

trump traitorssupporttraitortrump trumpisacriminal stimulusbill nashvil",12,0,0,6.896551724137931,23
679,on the advice and risk assessment of moh mco is extended due to the increase in positive covid19 cases in 3 states ismailsabri60 kkmputrajaya mknjpm airtimes kkm pkpb sop covid19pkpb in selangor kl and sabah extended until january 14 kuala lumpur dec 28 â conditional movement control order mco in selangor kuala lumpur and sabah was extended to 14 january 2021 senior minister of defence dat,5,3,3,4.954545454545454,66
680,covid19 1181 cases cured toda,0,0,1,5.0,5
681,new covid19 clu,0,0,0,4.333333333333333,3
682,covid19 1594 new cases and three d,0,0,0,4.0,7
683,replying to dochelmy and and kkmputrajayamaybe itâs precisely because of the inept handling of covid19 and the massive labeling corruption,0,2,0,5.95,20
684,an sop on the management of international students who have been allowed to return to the campus of the country should be provided onenews pkpb covid19sop on international student management should be provided  onenews an sop on the management of international students who have been allowed to return to the campus of the country should be provided the move is to facilitate the administration of,3,0,0,5.107692307692307,66
685,alhamdulillah thanks to god in 2020 approaching the cover of his curtain i am sure of 2020 leaving very beautiful memories hopefully the presence of 2021 and the new spirit and azam together we work together t,0,0,3,4.675675675675675,37
686,"covid19 five new clusters detected today  health dgcovid19 five new clusters detected today  health dg
putrajaya the health ministry moh identified five new covid19 clusters in kuala lumpur perak johor kelantan and putraj",0,0,0,5.666666666666667,34
687,covid19malaysia  14day movement of covid19 cases by parliament in kuala lumpur amp putrajaya 15 december to 28 december 2020 kualalumpur putrajaya janganlekadanalpa kitajagakita kitamestimenang normabaharu covid19 coronavirus,11,0,2,7.333333333333333,28
688,"about 89 of covid19 patients in msia asymptomatic show mild symptoms hospital beds still available says dr noor hisham
httpsthestarcommynewsnation20201228about89ofcovid19patientsinm039siaasymptomaticshowmildsymptomshospitalbedsstillavailablesaysdrnoorhishamâabout 89 of covid19 patients in msia asymptomatic show mild symptoms hospital beds still
petaling jaya around 89 of covid19 patients in malaysia are asymptomatic or showing mild symptoms says tan sr",0,0,0,7.96078431372549,49
689,"covid19 all districts in sgor now red zones says health ministry
httpsthestarcommynewsnation20201228covid19alldistrictsins039gornowredzonessayshealthministryâcovid19 all districts in sgor now red zones says health ministry
putrajaya all nine districts in selangor have become covid19 red",0,0,0,8.0,30
690,"replying to 
tiot",0,1,0,4.666666666666667,3
691,infographic late,0,0,1,7.5,2
692,5 new clusters of covid19 have been identified today involving several areas in the federal territory of kuala lumpur and putrajaya perak johor and kelantan kkmputrajaya httpsfacebookcomonenewsonlineofficialphotosa29243944088875223350214,3,1,1,7.814814814814815,27
693,latest status covid19 28 dec 2020 cured cases1181 total cured cases85592 cases new case positive1594 cases 1591 local 3 imports total positive106690 cases death case3 total death cases455 cases resources k,4,1,3,5.645161290322581,31
694,"replying to 
drdzulits more abt human resources our frontliners at kkm are now overwhelmed  some are inflected with covid19 today dg released the data on hospital capacities but what abt human resources ie frontliners well being 

do they hv enoug",0,1,0,5.1,41
695,the garages made a live online report from wuhan the issue of covid19 nearly a year ago a female journalist of local citizens in a 4year prison zhang zhan 37 is accused of starting a fight and provoki,4,0,0,4.2894736842105265,38
696,"what if cmco never stop in january 2021 
school still can go  

sel",5,0,1,3.923076923076923,14
697,five new clusters detected today  kp health httpsbernamacombmnewsphpid1916573xn,0,2,0,8.875,9
698,who fail to bring their migrant workers undergo covid19 screening tests face off with one of two actions beginning next january 1 the,0,0,0,4.826086956521739,23
699,case bed capacity in central region data as at 28 december 2020  600 am cheras rehabilitation hospital will be used,0,1,2,4.75,21
700,"pharmaniaga is ready to distribute covid19 vaccines which are expected to be ready by the first quarter of 2021

group md zulkarnain eusope says a team of 400 personnel skilled in logistics and distribution is set up in 5 godowns locate",0,0,2,4.7560975609756095,40
701,selangorcovid19 daily case rises almost twice as much httpsselangorkinimy202012keshariancovid19selangornaikhampirduakalig,0,0,0,12.555555555555555,9
702,selangorcovid19 daily case rises almost twice as much httpsselangorkinimy202012keshariancovid19selangornaikhampirduakalig,0,0,0,12.555555555555555,9
703,reports 1594 new cases five more clusters httpsselangorkinimy202012covid19lapor1594kesbaharulimalagiklu,0,0,0,12.0,8
704,"malaysia has 20643 active covid19 cases that are receiving treatment there are 5 new clusters identified todaycovid19 1594 new cases today 900 reported in the klang valley
malaysia has 20643 active covid19 cases that are receiving treatment there are 5 new c",0,0,3,5.166666666666667,41
705,case november 28 2020  1594 new cases 3 deaths httpsyoutubecomwatchvu99qk2frgwutmsourcedlvritutmm,0,0,2,8.7,11
706,"i know of a 80 years old lady with a fractured leg last week that had her operation postponed at gh because of covid19

what happened to the people who keep screaming every single lives mattersquote tweet
keirawally
keirawally
 â dec 28 2020
replying to kheri and dghisham
i know first hand of people who were hauled away in ambulance and taken to the sg buloh hospital when they exhibit 0 symptoms and possibly subjected to exposure to huge viral loads in hospital for no reason absolut",0,3,2,4.586206896551724,82
707,"covid19 1594 new cases reported three fatalities bring death toll to 455covid19 1594 new cases reported three fatalities bring death toll to 455
putrajaya malaysia recorded 1594 new covid19 infections on monday dec 28",0,0,1,5.411764705882353,33
708,covid19 selangor kitajagakita httpsfacebookcom236299,3,0,0,12.25,4
709,"covid19 two new cases detected in sarawak both imported
httpsthestarcommynewsnation20201228covid19twonewcasesdetectedinsarawakbothimportedâcovid19 two new cases detected in sarawak both imported
sibu two new covid19 cases were detected in sarawak on monday dec 28 and both are import",0,0,0,7.114285714285714,33
710,situation covid19 in malaysia by dghisham 1594 new cases 1181 cases cured today 3 deaths recorded today 5 new clusters,0,2,2,4.95,20
711,info latest status covid19 28 dec 2020 cured cases1181 total cured cases85592 cases new case positive1594 cases 1591 local 3 imports total positive106690 cases death case3 total death cases455 cases cases treated in,1,0,3,5.545454545454546,33
712,is how vaccines work in the human body,3,0,0,3.875,8
713,covid19 1181 cases cur,0,0,1,4.75,4
714,livestream covid19update covid19malaysia kkm harianmetro direct press conference of the director general of health on the latest development of covid19 in malaysia on youtube direct press conference of the director general of health on the development of the direct press conference of the director general of health tan sri dr noor hisham abdullah on the latest development of covid19,5,0,0,5.5423728813559325,59
715,1594 new cases of covid19 1181 recovered 3 more deaths reported httpsmalaysianowcomberita202012281594kesbarucovid191181pulih3lagikematiandilaporkanâ via mnownews1594 new cases of covid19 1181 recovered 3 more deaths reported active cases with infe,0,1,2,7.857142857142857,28
716,pkpb across sabah extended until 14 january 2021 sabah janganlekadanalpa kitajagakita kitamestimenang normabaha,10,0,2,7.615384615384615,13
717,covid19 situation as at 28 december 2020 in malaysia new cases 1594 active cases 20643 cured 85592 1181 new overall cases 106690 death 455 3 new cases of death kkmputrajaya pkpb kitateguhk,4,1,3,4.90625,32
718,status covid19 28 dec 2020 cured cases1181 total cured cases85592 cases new case positive1594 cases 1591 local 3 imports total positive106690 cases death case3 total death cases455 cases cases treated in,1,0,3,5.580645161290323,31
719,"just in malaysias covid19 death toll is at 455 with 3 new deaths 
 1181 discharged total now is 85592
 1594 new cases total now is 106690
 20643 active cases
 116 i",2,0,4,4.161290322580645,32
720,status covid19 28 dec 2020 cured cases1181 total cured cases85592 cases new case positive1594 cases 1591 local 3 imports total positive106690 cases death case3 total death cases455 cases cases treated in,1,0,3,5.580645161290323,31
721,"the maeps quarantine centre has increased bed capacity by over 3000 to 6132 beds deputy dg dr rohaizat yon says this is to accommodate the increase in covid19 cases

this follows reports that asymptomatic patients will have to selfisolate before being taken to hospitalquote tweet
bfm news
newsbfm
 â dec 28 2020
1 the malay mail reports that health dg dr noor hisham has advised those who have tested positive for covid19 but are asymptomatic to isolate at home as they may not be taken to hospitals immediately due to the number of cases and logistics issues in",0,1,1,4.73469387755102,94
722,the weight of this 2020 trial with his covid 19 with his unwunded government by missing the cause of his halal sustenance by being forced to dispose of workers yes god give us a solution on all of this the caliph 2 in t,0,0,2,4.0,44
723,the weight of this 2020 trial with his covid 19 with his unwunded government by missing the cause of his halal sustenance by being forced to dispose of workers yes god give us a solution on all of this the caliph 2 in t,0,0,2,4.0,44
724,cub prix malaysia petronas championship community is grateful that the race for the 2020 season can be completed despite,0,0,1,5.368421052631579,19
725,"âœthese are all warning signs that the epidemic curve has crossed the healthcare capacity lineâ  
drdzul
peninsula msia has hospitalised all its covid19 cases symptomatic  not 

until nowwarning signs in keeping asymptomatic covid19 cases at home  exminister
this is a warning sign epidemic curve has surpassed healthcare capacity line",1,1,0,5.73469387755102,50
726,crossdistrict and state remains allowed but community responsibility is required to control,0,0,0,6.666666666666667,12
727,"the shortage of beds and ambulance services have forced many covid19 patients in the state to stay home for days while completing their selfisolation according to doctorsâ orders

thevibes fromeveryside covi",3,1,0,5.67741935483871,30
728,pkpb in ipoh and chemor area mukim hulu kinta perak was terminated on 28 december 2020 ipoh chemor perak janganlekadanalpa kitajagakita kitamestimenang normabaha,12,0,2,6.043478260869565,23
729,"covid19 tourism association says cases detected in bukit bintang area not linked to malls
httpsthestarcommynewsnation20201228covid19tourismassociationsayscasesdetectedinbukitbintangareanotlinkedtomallsâcovid19 tourism association says cases detected in bukit bintang area not linked to malls
petaling jaya a tourism association representing a group of shopping malls in kuala lumpur says that covid19 cases detected in the last 14 days within the radius of bikit",0,0,1,7.12280701754386,55
730,covid19 vaccine prices cheaper than belgium httpsmalaysianowcomberita20201228hargavaksincovid19malaysialebihmurahdaripadabelgiumâ via mnownewsharga malaysian covid19 vaccine is cheaper than belgium the vaccine price for a malaysian is rm7735 com,0,1,0,8.84,25
731,of covid19 vaccine costs higher than belgian nafi vaccine cost covid19 higher than belgium  the malaysian insight deputy finance minister ii mohd shahar abdullah said the price for a malaysian is rm7735 and it is lower than that,0,0,0,5.0,39
732,passed the free zones amendment bill 2020 and the temporary measures for government financing coronavirus disease 2019 covid19 amendment bill 2020 full ne,0,0,2,5.739130434782608,23
733,malaysian government meanwhile has paid 205 billion ringgit for the acquisition of 265 million covid19 vaccines to be give,0,0,0,5.473684210526316,19
734,will provide two doses of vaccine to each of its citizens at an estimated price of rm8240 per person he said at the winding up of the governments temporary measures bill for government financing coronavirus disease 201,0,0,2,4.918918918918919,37
735,government today denied that the cost of the covid19 vaccine for a malaysian i,0,0,0,4.642857142857143,14
736,"sâpore healthcare workers to get covid19 jabs in 2 dayssâpore healthcare workers to get covid19 jabs in 2 days
this will be followed by the elderly as one of groups most at",0,0,2,4.40625,31
737,"covid19 government denies vaccine more costly than in belgiumcovid19 government denies vaccine more costly than in belgium
kuala lumpur the government today has denied that the cost of covid19 vaccines for a malaysian are more expensive than in b",0,0,0,5.333333333333333,38
738,government denied cost vaccine higher than belgium httpsbernamacombmamnewsphpid1916479xm,2,0,0,10.125,8
739,public sector empowerment in the covid19 challenge the public sectors empowerment in covid19 challenge melaka  the covid19 pandemic challenge that plagued the world does not hinder the efforts to empower the public sector which is one of the governments main agendas to ensure an eff,0,0,0,5.288888888888889,46
740,covid19 back at kampung for christmas break cause spike in kelantanâ casescovid19 back village for christmas break cause spike in kelantanâs cases  trp the return of kelantanese who live in red zone areas especially in selangor is believed to be biggest contributor to this,0,0,0,5.204545454545454,45
741,"challenges to eliminate covid19 do not hamper efforts to empower the public sector updatedchallenges to eliminate covid19 do not hamper efforts to empower the public sector updated
melaka the challenges to eliminate the covid19 pandemic did not hamper efforts to empower the public sector which is one of",0,0,0,5.354166666666667,47
742,government today denied that the cost of the covid19 vaccine for a malaysian is more expensive than those in belgium  deputy fi,0,0,0,4.7727272727272725,23
743,"rt bfmradio rt 
newsbfm
 1 officials in gibraltar are making daily patrols of its barbary macaque population amid fears the monkeys could be vulnerable to covid19

you have a virus that lives in primates like u",0,1,0,4.777777777777778,35
744,"3

people either stand up for truth or hide behind lies 

people cannot do both

do the right thing
restore ruleoflaw 

gopbetrayedamericaagain 

removetrumpnow 

trumpvirus covid19 trumpgenocide stimulusbill nashvillebom",15,0,1,6.571428571428571,25
745,important government support during covid19mef important government support during covid19 national news organization of malaysia newsam economy polit,0,0,0,7.388888888888889,18
746,selangor journal  covid19 exco urges action taken against dishonest individuals httpsselangorjournalmy202012covid19excourgesactiontakenagainstdishonestindivid,0,0,0,13.363636363636363,12
747,"2

eliminate doublestandard 

restore ruleoflaw 

removetrumpnow 

bring trump  goptraitors to justice

rescue america

your country needs you more than ever

trumpisacriminal covid19 stimulusbill nashvillebombing traitortrump",14,0,1,7.64,22
748,covi,1,0,0,4.0,1
749,we practice new norms to meet the challenges of covid19 that still have our communities janganlekadanalpa kitajagakita kitamestimenang normabaha,8,0,0,6.631578947368421,19
750,"opinion javier solana former foreign minister of spain and president of 
esade
 explains that none of the challenges facing us are insurmountable covid19 climatechange sustainability cooperationputting the 21st century back on track
we must not allow the unease that has spread through many countries to darken the milestones we have",6,1,0,5.64,49
751,"28 dec  mercymalaysia delivered 500 face masks and 200 bottles of hand sanitisers to ipk johor bahru last thursday

visit our fb to find out more
httpsfacebookcommercymalaysia

mercymalaysia mercymalaysiavolunteers m",6,0,3,6.133333333333334,28
752,best vaccine to control this covid19 outbreak is ourselves take care of yourself and your family follow the sop and practice the new norms in everyday,0,0,0,4.8076923076923075,26
753,"astrazenecaoxford universityâs covid19 vaccine has not reported hospitalisations or severe allergies during clinical trials 

the company which will be supplying vaccines to malaysia early next year told the malaysian insight interim a",0,0,0,6.3125,32
754,"explain covid19 home quarantine procedure mp tells moh 

bandar kuching mp 
kelvinyii88
 says ideally a positive covid19 caseâs entire household should selfisolate together at home to reduce the risk of spreading the virus to the communityexplain covid19 home quarantine procedure mp tells moh  codeblue
bandar kuching mp dr kelvin yii says ideally a positive covid19 caseâs entire household should selfisolate together at home to reduce the risk of spreading the virus t",0,1,0,5.486111111111111,72
755,"with the coronavirus outbreak sweeping across the globe sports have not been spared letâs take a glance at the impact of covid19 on sports events and sports contracts

sportslaw 
mahwengkwai
 sportsevents sportscontracts covid19the impact of covid19 sports events and sports contracts
key impacts of covid19 on sports events and sports contracts the relevance force majeure and potential relief",4,1,0,5.758620689655173,56
756,"stream lagu dalam playlist
top meletop
 httpslnktotopmeletop
 spotify
 follow
httpsopenspotifycomuserso50122is3m2i01o754olpij8
 subscribe
httpsyoutubecomchannelucxlmb6ptml9klegwqdrzztg

topmeletop youtube
syoknya song hits trending
osmberhad onest",18,0,0,11.15,14
757,"eight new covid19 clusters detected  health 
dghisham
 

ht",1,1,0,5.875,9
758,he has been seen constantly wearing facial blinds on the set of spread and always observing anyone in violation of the covid19 health protocol audio recording tomcruise cruise beaver with production crew breaking sop covid19 spread httpssuaratv16122020rakamanaudiotomcruiseberangdengankruproduksilanggarsopcovid19tersebar via via suaradottvrakaman tom cruises audio team with production crew violates sop covid if just mentioned about international famous actress tom cruise whoever doesnt recognize recently fussed on social media when tom cruises audio cli,1,1,0,6.763888888888889,72
759,"covid19 new cluster by states report 16122020 
https1in1mproboardscomthread21180covidstatusupdateclusterreport proboards kkm kementeriankesihatanmalaysia mkn majliskeselamatannegara cmco stayhome
 f",9,1,0,11.3125,16
760,"covid19 status update report 16122020 
https1in1mproboardscomthread21180covidstatusupdateclusterreport proboards kkm kementeriankesihatanmalaysia mkn majliskeselamatannegara cmco stayhome
 f",9,1,0,12.5,14
761,covid19 malaysia status still remain 4digit cases 16122020  kuala lumpur malaysia httpsinsta,0,1,0,6.666666666666667,13
762,covid19 johor education dept larkin market ordered closed one week httpsthestarcommynewsnation20201216covid19johoreducationdeptlarkinmarketorderedclosedoneweek covid19 johor education dept larkin market ordered closed one week johor baru the johor education department larkin public market and medan selera larkin have been ordered to close for a week following the d,0,0,0,7.177777777777778,45
763,malaysians need to pay for vaccine injections covid19 may the minister2 of the pn government die in the crates and the minister is still alive and is hit by parkinsons for life quote tweet named tv bernamatv  11 am the cost of treatment expenses and the covid19 vaccine for parents can get tax relief under the expenses of funding medical treatment special needs and parental care so the house of,1,1,1,4.6571428571428575,71
764,in less than a year the founder of this glove company has succeeded in adding a wealth of rm137 billion as the world is struggling with the covid19 pandemic httpsekonomirakyatcommypenga,0,0,0,5.2,30
765,lets lagu in playlist laguterbaru httpslnktolaguterbaru spotify joox deezer kkbox youtube youtubemusic subscribe httpsyoutubecomchannelucxlmb6ptml9klegwqdrzztg lagubaru syoknya song hits trending osmberhad ones,21,0,0,9.047619047619047,21
766,as of 16 december 2020 a total of 541 individuals were screened of which 56 cases were detected positively for covid19 in this clus,0,0,3,4.5,24
767,"info galaxy peak cluster new

the cluster involves the districts of kuala selangor and klang in the state of selangor

cases for this cluster have been reported to be covid19 positive starting on 14 december 2020 thr",1,0,2,4.8108108108108105,35
768,if you know father is positive covid19 before another nigk org the time ni family itself is wrong if he was warded kiteorg queue2 babysitted near the hospital you cant send it you c,0,0,0,4.352941176470588,34
769,"ifrcasiapacific
 ups readiness for tcyasa as count of climaterelated disasters in 2020 continues to increase amidst covid19 
ifrc
 trfclimatequote tweet
trf climate
trfclimate
  9h
asiapacific has faced a record number of climaterelated disasters in 2020 affecting tens of millions of vulnerable people already hit hard by the covid19 pandemic says red cross ifrcasiapacific ifrc rcclimate careglo",8,8,1,6.017857142857143,54
770,get excise release for covid19 vaccine so get paid for nothing sis reing quote tweet firdausi fauzi firdausifauzi  6 am so tax relief for what i,0,1,1,4.538461538461538,27
771,"rapid rail assures that the services of the kelana jaya lrt line and other rail networks under its management are safe despite 2 staff members contracting covid19

the company says trains undergo sanitisation and cleaning work every day",0,0,1,5.2105263157894735,37
772,"covid19 does not discriminate its a public health concern 

i understand that it will incur costs to provide wider vaccination to noncitizens but in this case we have to make sure ev",1,0,0,4.65625,32
773,covid19 seven more deaths 1295 new cases  dghisham httpsbernamac,0,1,0,6.111111111111111,10
774,info covid19  summary of the daily covid19 case of the state of selangor 16 december 2020 the increase of 481 new cases was registered today 476 local 1 import b and 4 overseas details of new cases by mukim and distr,3,0,5,4.2682926829268295,42
775,httpsthemalaysianinsightcombahasas290311 health director general dr noor hisham abdullah said 1295 covid19 cases were recorded for the past 24 hours malaysia records 1295 new cases of covid19  the malaysian insight dr noor hisham said selangor sabah and kuala lumpur were still reporting th,0,0,1,5.904761904761905,43
776,"check out this animation and see how
 location
 proximity
 time 
can help you make safer choices when youre in an area of widespread covid19 transmission

for more inform",2,0,0,4.928571428571429,27
777,"eu members to start covid19 jabs the same dayeu members to start covid19 jabs the same day
brussels the eus 27 member countries aim to start covid19 vaccinations on the same day in a sign of unity european commi",0,0,1,4.435897435897436,38
778,he adds the tax relief of rm1000 for vaccination including for covid19 also applied t,0,0,0,4.733333333333333,15
