UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Jabatan Penerangan WPKL,@JaPenWPKL,2020-12-31T02:32:12.000Z,"#KitaJagaKita
#KitaMestiMenang
#NormaBaharu
#COVID19
#coronavirus
#KLCeria
#CMSWPKL",,,,1
ShahriezanBenWaleed,@BenShahriezan,2020-12-31T02:32:09.000Z,esok 2021...fuck pandemik covid19,,,,
Frankie D,@dcruzfrankie,2020-12-31T02:30:28.000Z,"Covid-19 has made sure the simple Scottish folk song will not be sung heartily at gatherings.Sad that â€˜Auld Lang Syneâ€™ will be forgot this New Yearâ€™s Eve
Since there will be no parties and crossing arms to hold hands is forbidden due to Covid-19, the simple ballad will not ring in the New Year.
freemalaysiatoday.com",,,,
Jabatan Penerangan WPKL,@JaPenWPKL,2020-12-31T02:29:47.000Z,"Sekiranya anda berasa tidak sihat atau jika anda diminta untuk mengasingkan diri atau dikuarantin, anda harus mengelakkan diri daripada menghadiri sebarang perhimpunan kecil atau majlis, dan kekal di rumah.

#JanganLekaDanAlpa
#KitaJagaKita
#KitaMestiMenang
#NormaBaharu
#COVID19",,1,5,7
BERNAMA Radio,@bernamaradio,2020-12-31T02:29:31.000Z,"Polis kesan pesakit #COVID-19 lari dari Hospital Tampin

https://bernama.com/bm/am/news.php?id=1917299#.X-03UWeZHoM.twitterâ€¦",,,1,3
BERNAMA,@bernamadotcom,2020-12-31T02:27:24.000Z,"KP Kesihatan 
@DGHisham
 melancarkan buku 'coffee table' berjudul ""The Fight Against Uncertainty : Hospital Services Journey In Combating COVID-19"" di Putrajaya",,,5,27
KK_10,@kk131066,2020-12-31T02:08:30.000Z,"If not for #doublestandards, #Trump wouldn't have been president & children of migrants wouldn't have died in US custody

No more #lies

#TruthAlwaysPrevails 

#TrumpIsNotWell #TraitorTrump #TrumpVirus #COVID19 #TrumpGenocide #racism #nashvilleexplosion #Resist #Resistance #TruthGIF",,,1,4
A Merican Comedian,@MericanComedian,2020-12-31T02:06:58.000Z,"A nurse in Indonesia has been suspended for having sex with a COVID-positive patient at a hospital  toilet

Reports say neither of them were wearing any PPEs (PeePee Protective Equipment)

This also makes the nurse one of Indonesia's first recipients of a COVID-19 ejection.",,,,
Kool FM,@koolfmmy,2020-12-31T02:05:33.000Z,"COVID-19  Jauhi Stigma

Stigma boleh mempengaruhi kelakuan individu yang terjejas dan turut mengganggu emosi dan kepercayaan mereka.

Jauhi stigma pandangan negatif terhadap pesakit dan keluarga. Mereka tidak minta untuk dijangkiti.

Sumber : 
@JPenerangan
 

#KoolFM
#COVID19",,,,2
Kok Fu Sheng.,@fu_kok,2020-12-31T02:03:01.000Z,"Replying to 
@AJEnglishno one cares. Olympic just another opportunity for business to earn big money. Thanks covid19 for teaching them a lesson not to be arrogant and show off... hopefullly can see arrogant businesspeople them collapse, bankrupt",,,,
TheMagnificie #StayHome,@magnificie20,2020-12-31T01:56:26.000Z,"Morning everyone ! 

Take your seat and fasten your seatbelt and weâ€™re ready to take off from painful yet memorable year 2020. Prepare yourself to meet 2021 ! #2021 #countdownto2021 #covid_19 #covid19malaysia #newyear #picsart",,,,
Azeem Sarip,@azeemsarip,2020-12-31T01:53:17.000Z,"Replying to 
@tengkuafzan1My 2020 was bad because of Covid-19 + MCO. ",ðŸ˜­,,,
Adabi Consumer,@AdabiMY,2020-12-31T01:53:16.000Z,"Mengambil kira keadaan semasa, umum mengetahui Zoo Negara merupakan antara yang terkesan dalam menampung kos operasinya sejak pandemik COVID-19 melanda.
 
Sehubungan dengan itu,Adabi mengadakan program Kasih Adabi yang merupakan salah satu inisiatif daripada kempen #AdabiPrihatin",,1,,
BERNAMA Radio,@bernamaradio,2020-12-31T01:50:33.000Z,"#globalbuzz A second case of the new highly contagious #COVID-19 variant first discovered in the United Kingdom is now believed to have been found in Colorado - County Health Director, Dwayne Smith",,,2,3
Imigresen Malaysia,@imigresenmy,2020-12-31T01:49:29.000Z,"ð™Šð™‹ ð˜½ð™€ð™‰ð™ð™€ð™‰ð™‚: ð™‰ð˜¼ð™ð™„ð™Šð™‰ð˜¼ð™‡ ð™ð˜¼ð™Žð™† ð™ð™Šð™ð˜¾ð™€ (ð™‰ð™ð™) 

#imigresen 
#jim 
#covid19 
#NationalTaskForce 
#OP_BENTENG

https://m.facebook.com/story.php?story_fbid=3809174659148961&id=138683329531464â€¦",,1,7,15
BERNAMA Radio,@bernamaradio,2020-12-31T01:38:41.000Z,"#econbuzz The ringgit has remained on an uptrend this morning, opening stronger versus the US dollar as #COVID-19 vaccine optimism wins the sentimentsâ€™ race against the negative pandemic developments.",,1,,
Amalina Ahmad,@AmaleenaForever,2020-12-31T01:07:15.000Z,"Tahun 2020 ni sgt mencabar minda. Bnyk perkara yg kena 'SAY NO' ...life goes on. Bermula seawal Disember 2019, perkara2 negatif muncul...Influenza A, Covid19...jauh dari keluarga, study online, PKPB Klang Valley..too stress to think. Stay positive ,stay safe.Quote Tweet
Belajar Mandarinjer Online
@mandarinjer
 Â· Dec 31, 2020
HARI TERAKHIR TAHUN 2020

tahun yang paling banyak ""first time"" bagi laoshi

tak kira pahit atau manis

laoshi buka thread untuk ajak anda semua sharing juga kisah 2020 anda

banyak sangat yang berlaku tahun ini

apaÂ² pun, laoshi berterima kasih atas sokongan anda semua ",,,4,18
TRAXXfm,@traxxfmofficial,2020-12-31T01:05:10.000Z," New Podcast! ""The Adventures of Captain Zeal: The Virus Slayer - EPISODE 11"" on 
@Spreaker
 #captainzeal #covid19 #malaysia #rtmThe Adventures of Captain Zeal: The Virus Slayer - EPISODE 11
Tune in to The Adventures of Captain Zeal the Virus Slayer on TRAXXfm every Friday and Wednesday at 08:30 am and 5:30 pm. This program was produced by Yogee the Legend.
spreaker.com",ðŸ“£,,,
#TeamMALAYSIA,@AtletMalaysia,2020-12-31T01:03:10.000Z,"Asian Beach Games postponed again due to COVID-19Asian Beach Games postponed again due to COVID-19
(Reuters) - The sixth edition of the Asian Beach Games in Sanya, China, have been postponed for a second time due to the COVID-19 pandemic, the Olympic Council of Asia (OCA) said on Wednesday.
thestar.com.my",,,,
Media Selangor,@Media_Selangor,2020-12-31T01:02:03.000Z, Video | Selcare bakal miliki makmal sendiri kaji ujian saringan Covid-19 https://selangortv.my/selcare-bakal-miliki-makmal-sendiri-kaji-ujian-saringan-covid-19/?utm_source=dlvr.it&utm_medium=twitterâ€¦,ðŸ“¹,,,
BFM News,@NewsBFM,2020-12-31T01:00:00.000Z,"Thailand has approved the use of a herbal plant extract to treat early stages of Covid-19 as a pilot program.

The plant, commonly known as green chiretta, will serve as an alternative treatment to reduce the severity of the outbreak and cut treatment costs.",,1,25,45
SYOK,@syoksyoksyok,2020-12-31T01:00:00.000Z,"uish, banyaknya kluster baharu #COVID19 #Koronavirus1,870 Kes Positif Baharu, 8 Kluster Baharu
Whoa banyaknya kluster baharu
bm.syok.my",,,,
BERNAMA Radio,@bernamaradio,2020-12-31T00:59:23.000Z,"#globalbuzz Argentina's National Administration of Drugs, Foods and Medical Devices (ANMAT) approved the use of vaccine from AstraZeneca, a multinational pharmaceutical and biopharmaceutical company, against #COVID-19 in the country",,,1,
Media Selangor,@Media_Selangor,2020-12-31T00:55:33.000Z,Selangor Journal | Covid-19 cases in Selangor expected to remain high until mid-2021 https://selangorjournal.my/2020/12/covid-19-cases-in-selangor-expected-to-remain-high-until-mid-2021/?utm_source=dlvr.it&utm_medium=twitterâ€¦,,,3,1
BERNAMA Radio,@bernamaradio,2020-12-31T00:50:05.000Z,"#ICYMI #COVID-19: 1,870 kes baharu, Johor catat kes harian tertinggi - KP Kesihatan  

https://bernama.com/bm/news.php?id=1917193#.X-0gJhO9KuY.twitterâ€¦",,,1,2
Media Selangor,@Media_Selangor,2020-12-31T00:21:03.000Z,#AGENDA Thailand larang perhimpunan awam di kawasan #Covid19 https://selangorkini.my/2020/12/thailand-larang-perhimpunan-awam-di-kawasan-covid-19/?utm_source=dlvr.it&utm_medium=twitterâ€¦,,,1,
Lee SlimShady,@LeeSlimShady,2020-12-31T00:19:37.000Z,"Pagi ni baru dapat tau salah seorang pekerja Pelita Nasi Kandar dekat Plaza Masalam seksyen 9 Shah Alam telah di dapati positif Covid-19.

Akibatnya seluruh bangunan Plaza Masalam telah di tutup buat sementara.",,,1,
BERNAMA Radio,@bernamaradio,2020-12-31T00:11:27.000Z,"#globalbuzz Ukrainian President Volodymyr Zelensky informed about signing the contract of over 1.9 million doses of #COVID-19 vaccine manufactured by China's SinoVac Biotech, while the state is working on obtaining more vaccines",,,,1
Dr. Uzir,@Dr_Uzir,2020-12-31T00:06:17.000Z,"Statistik terkini COVID-19 sehingga 30 Disember 2020. Bersama-sama kita mengekang penularan COVID-19 dengan mengikuti nasihat dan arahan MKN dan KKM. Jaga perjarakkan dan kurangkan interaksi bersemuka. 

#DOSM
#Banci2020
#MenghitungMalaysia
#MyCensus2020
#KPDOSM0:37
116 views",,,13,16
ibrahim,@ibrahimjunaidii,2020-12-31T00:03:25.000Z,Dengar cerita esok covid-19 tukar jadi covid-20,,2,,
BERNAMA TV,@BernamaTV,2020-12-31T00:00:00.000Z,"Pembudayaan norma baharu dalam komuniti bagi mencegah penularan COVID-19.

#CegahCOVID19
#KitaJagaKita
#PatuhiSOP",,,3,3
Jaja,@achaa_77,2020-12-30T23:46:41.000Z,Assalamualaikum. Minta kawan-kawan doakan kesihatan abah saya  yang dijangkiti Covid-19. Semoga abah kuat melawan penyakit.,,6,2,2
Azreen Nik,@niczous,2020-12-30T23:41:12.000Z,"nak salam dengan 
$âˆ†Ï€Â°2âˆ†
 tapi sekarang musim COVID-19 pulak. https://twitter.com/LeBluffinFox",ðŸ¦Š ðŸ¦Š,,,
Anthony SB Thanasayan,@wheelchairant,2020-12-30T23:37:49.000Z,Happy 2021 everybody. Let's stay motivated about beating the virus by getting vaccinated and remaining vigilant in our fight against Covid-19. https://instagram.com/p/CJcMtDLHq7Ql9s2ZdUlCIwxkxDRPIXrBpvw7xg0/?igshid=1vixlusfhwoehâ€¦,â™¿ ðŸœ ðŸ¦‚,,,
â™¡ SYUE â™¡,@imSyue,2020-12-30T23:10:15.000Z,"Thank you 2020, Act tahun yang mencabar sekali sebab satu dunia dilanda wabak covid 19. Alhamdulillah misi 2020 semua tercapai ",,1,,1
adikman,@rmnxaz,2020-12-30T23:04:37.000Z,Tak sabar nak tunggu pukul 12 malam satgi for covid19 to hilang for good ,âœ¨ âœ¨ ðŸ¥°,,,
TheMalaysianInsight,@msianinsight,2020-12-30T23:02:33.000Z,"Covid-19 SOP helps to reduce flu casesCovid-19 SOP helps to reduce flu cases | The Malaysian Insight
Disease control chief says 70% fewer cases nationwide compared with 2019.
themalaysianinsight.com",,,,
Info Trafik Besraya,@BESRAYAtrafik,2020-12-30T17:02:42.000Z,"0102h:Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,
Media Selangor,@Media_Selangor,2020-12-30T17:02:32.000Z,Selangor Journal | Eight more new Covid-19 clusters detected â€“ Health DG https://selangorjournal.my/2020/12/eight-more-new-covid-19-clusters-detected-health-dg/?utm_source=dlvr.it&utm_medium=twitterâ€¦,,,1,3
Khairul Adlan,@KA6973Trekkie,2020-12-30T16:51:58.000Z,"It's #NewYearsEve in #Malaysia. A lot has happened: #COVID19 #WorkFromHome #MovementControlOrder #WearAMask
 & a whole lot more. All I can say is: #FU2020 #TrustNoOneGIF",,,,
The Star,@staronline,2020-12-30T16:51:13.000Z,"Soccer-Man City return to training after COVID-19 outbreak at club
https://thestar.com.my/sport/football/2020/12/31/soccer-man-city-return-to-training-after-covid-19-outbreak-at-clubâ€¦Soccer-Man City return to training after COVID-19 outbreak at club
(Reuters) - Manchester City's first team squad will return to training on Wednesday after a COVID-19 outbreak forced them to close their facilities and postpone Monday's match at Everton, the Premier...
thestar.com.my",,,,3
Harimau Malaya,@HarimauMalaysia,2020-12-30T16:37:03.000Z,"Replying to 
@dapmalaysiaKenaikan kes mendadak Covid-19 hari ini, adalah berpunca dari orang politik yang degil semasa PRN Sabah. Kita tidak lupa itu. Mereka akan di hukum ketika pru15 nanti.",,,,
Harimau Malaya,@HarimauMalaysia,2020-12-30T16:35:27.000Z,"Replying to 
@BernamaTVKenaikan kes mendadak Covid-19 hari ini, adalah berpunca dari orang politik yang degil semasa PRN Sabah. Kita tidak lupa itu. Mereka akan di hukum ketika pru15 nanti.",,,,
Harimau Malaya,@HarimauMalaysia,2020-12-30T16:34:40.000Z,"Replying to 
@beritartmKenaikan kes mendadak Covid-19 hari ini, adalah berpunca dari oramg politik yang degil. Kita tidak lupa itu. Mereka akan di hukum ketika pru15 nanti.",,,,
Haresh Deol,@HareshDeol,2020-12-30T16:33:09.000Z,"Was on 
@BFMradio
 last night to speak about sports in #COVID19 era. My hope - govt recognises sports industry and be mindful on how its decisions can impact the industry.Evening Edition: Has Our Relationship With Sporting Events Changed?
With the delay and cancellation of many major sporting events this year, we speak with Haresh Deol o
bfm.my",,,1,5
Kenn,@kennleandre,2020-12-30T16:20:35.000Z,"Oh! And he asked me to watch this 'video on Facebook' of a 'doctor' whose only point was that the fatality rate for Covid-19 was 'only 1-2%' and it's overblown. 

I asked back - so do you dare go out to public areas right now without wearing a mask? 

Also me:GIF",,,,2
Khairul Adlan,@KA6973Trekkie,2020-12-30T16:17:57.000Z,"@SyedSaddiq
 got the #COVID19 haircut after the #1keluarga1laptop target has exceeded. The old folks in 
@perikatan_my
 @pakatanharapan_
 @barisanasional
 can't top this. 
@ahmadmaslan
 ain't got shit like this. #Bravo #TrustNoOneGIF
Quote Tweet
The Star
@staronline
 Â· Dec 30, 2020
Syed Saddiq shaves head after charity fundraising meets target
https://thestar.com.my/news/nation/2020/12/30/syed-saddiq-shaves-head-after-charity-fundraising-meets-targetâ€¦  https://thestar.com.my/news/nation/2020/12/30/syed-saddiq-shaves-head-after-charity-fundraising-meets-targetâ€¦",,,,
NR,@NrIsodera,2020-12-30T15:24:51.000Z,"Baguslah cam tu!! 
#MalaysiaBoleh!! 
SIAL BETUL AHLI-AHLI POLITIK YANG TAMAK HALOBA KUASA: NAK BUAT JUGA PILIHARAYA NEGERI SABAH DITENGAH-TENGAH PANDEMIK COVID19 & LEPAS TU SEBARKAN #COVID19Malaysia KE SEPELUSOK NEGARA!! ARSEHOLES!! SHITHOLES!! SHIZERCovid-19: Sembilan kluster baharu hari ini
KUALA LUMPUR - Kementerian Kesihatan Malaysia (KKM) mengenal pasti sembilan kluster baharu pada Selasa yang dilaporkan di Selangor, Kuala Lumpur, Pahang, Sabah, Melaka dan Negeri Sembilan.
sinarharian.com.my",ðŸ™ˆ ðŸ‘Š,,,
Ho Yee Tatt Adison,@Ho_Adison,2020-12-30T15:22:24.000Z,"Amerika Syarikat terus kekal sebagai negara yang paling teruk terjejas dengan jumlah kes positif #COVID-19 sebanyak 19.78 juta kes. Ini diikuti India, Brazil dan Rusia.",,1,,
Ho Yee Tatt Adison,@Ho_Adison,2020-12-30T15:22:24.000Z,"Begitu juga angka korban akibat #COVID-19 yang lebih tinggi berbanding semalam dengan pertambahan 15,482 kes yang menjadikan jumlah kumulatif kes kematian sebanyak 1.78 juta kes.",,1,,
Ho Yee Tatt Adison,@Ho_Adison,2020-12-30T15:22:23.000Z,"Sehingga 30 Disember 2020, jumlah kumulatif kes positif #COVID-19 kini melepasi 82 juta kes iaitu pertambahan sebanyak lebih 650 ribu kes.",,1,,
âŸ­âŸ¬ Putri Salsabila âŸ¬âŸ­,@PutriRedVelvet,2020-12-30T15:19:30.000Z,"Replying to 
@glossytae95Thank you for this amazing GA. I hope that 2021 will be the best year of your life. May all your dreams come true and all your hopes be fulfilled! I really hope COVID-19 will go away so all ARMYs can go to 
@BTS_twt
 tour concerts and meet them again. ",ðŸ’œ,1,,1
Ho Yee Tatt Adison,@Ho_Adison,2020-12-30T15:13:24.000Z,"Status Terkini #COVID19, 30 Dis 2020

Kes sembuh=745
Jumlah kes sembuh=87,460 kes
Kes baharu positif=1,870 kes (1,868 tempatan, 2 import)
Jumlah positif=110,485 kes
Kes kematian=6
Jumlah kes kematian=463 kes
Kes dirawat di ICU=131 kes
Bantuan Alat Pernafasan=62 kes",,,,
Public Transit City Malaysia,@MyPTCityKL,2020-12-30T15:05:57.000Z,"Amerika Syarikat terus kekal sebagai negara yang paling teruk terjejas dengan jumlah kes positif #COVID-19 sebanyak 19.78 juta kes. Ini diikuti India, Brazil dan Rusia. Itali, Turki, UK dan Perancis pula mencatatkan kes positif melebihi 2 juta kes.",,1,,
Public Transit City Malaysia,@MyPTCityKL,2020-12-30T15:05:56.000Z,"Begitu juga angka korban akibat #COVID-19 yang lebih tinggi berbanding semalam dengan pertambahan 15,482 kes yang menjadikan jumlah kumulatif kes kematian sebanyak 1.78 juta kes.",,1,,
Public Transit City Malaysia,@MyPTCityKL,2020-12-30T15:05:55.000Z,"Sehingga 30 Disember 2020, jumlah kumulatif kes positif #COVID-19 kini melepasi 82 juta kes iaitu pertambahan sebanyak lebih 650 ribu kes.",,1,,
Media Selangor,@Media_Selangor,2020-12-30T15:03:06.000Z," Video | Covid-19: Selangor catat 472 kes, satu kluster baharu https://selangortv.my/covid-19-selangor-catat-472-kes-satu-kluster-baharu/?utm_source=dlvr.it&utm_medium=twitterâ€¦",ðŸ“¹,,,
Media Selangor,@Media_Selangor,2020-12-30T14:05:33.000Z,#AGENSI Klang rekod kes #Covid19 tertinggi dua hari berturut https://selangorkini.my/2020/12/klang-rekod-kes-covid-19-tertinggi-dua-hari-berturut/?utm_source=dlvr.it&utm_medium=twitterâ€¦,,,6,1
fai,@senoritapoyo,2020-12-30T14:02:36.000Z,"Ok, cerita baru aku akan layan. It take me back to remind masa awal awal virus wuhan merebak sampai la masuk Malaysia jadi #Covid19  #hadiahdarituhan",,,,
Ir.Kumar,@skumar176,2020-12-30T14:01:45.000Z,"Vaccinated US nurse contracts #COVID19 expert says Pfizer shot needed more time to work - ABCCalifornia nurse tests positive over a week after receiving Pfizer COVID-19 vaccine- ABC
(Reuters) - A 45-year-old nurse in California tested positive for COVID-19 more than a week after receiving Pfizer Inc's coronavirus vaccine, an ABC News affiliate reported https://bit.ly/2L8iBel on...
thestar.com.my",,1,,1
Saluran TV2,@tv2_rtm,2020-12-30T13:58:03.000Z,"Elakkan bersalaman atau bersentuhan.

Cukup sekadar letakkan tangan di dada sebagai ganti bersalaman.

Bersama putuskan rantaian COVID-19.

#COVID19
#KitaMestiMenang
#sihatmilikku https://instagram.com/p/CJbKW7UFGqL/?igshid=2t9h8ufadtv3â€¦",,,1,
Assalamualaikum TVAH,@assalamTVAH,2020-12-30T13:56:47.000Z,"Esok, jam 7.00-9.30 pagi
#bangkit #COVID19 #musaadahcovid19 #mycarecov19 #2020 #KitaJagaKita #tvislam #tvalhijrah114 #tvkitauntuksemua",,,,
